NDC_CODE,MAPPED_NDC_CODE,MODE,PRIORITY,VOLUME,CLIENT,BAG_TYPE,BAG_IDENTIFIER,PTL_ID,ptl_cutoff_time
Changlang_BSBColny_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Chowkham_Gunanagar_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Chumukeidma_Jalukie_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Daporijo_Mindi_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Daporijo_PoloColony_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Deomali_SumiButyPrlr_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Dergaon_Rojabahar_DPP (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Dhakuakhana_Wardno2_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Dhemaji_Ward6_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Dibrugarh_Amolapatty_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Dibrugarh_ChringGaon_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Dibrugarh_Mohanbari_H (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Digboi_Itabhata_DPP (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Dimapur_Duncan_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Dimapur_PuranaBazaar_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Dimapur_Sovima_I (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Dimapur_WalfordColony_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
DoomDooma_Kakopathar_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
DoomDooma_Pthrgoan_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Duliajan_StatonRd_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Gogamukh_Rupahi_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Golaghat_BaruaRd_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Golaghat_Merapani_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Golaghat_Silonijan_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Hayuliang_Khupa1_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Jairampur_Mdiclcly_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
JaytishNagar_Chapakhowa_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Jonai_Murkongselek_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Jorhat_Podumoni_I (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Jorhat_Rajatiagaon_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Kharsang_JaiRmprRD_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Kharsang_Miao_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Khonsa_EngineerColony_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Kiphire_Dccolony_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Kohima_AGColony_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Likabali_AaloRd_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Longding_Niaunyu_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Longleng_AgriWard_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Majuli_GaramurChariali_DPP (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Margherita_Jagun_DPP (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Margherita_Ward4_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Mokokchung_Aongza_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Mon_ChingaiWard_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Moranhat_TilikiAmguri_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Naharkatia_JaypurNagar_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Namsai_Diyun_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Namsai_Mahadevpur1_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Namsai_Tinali_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Nazira_Ward4_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Noklak_Choklangan_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Pasighat_MissonRd_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Peren_Peletkie_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Pfutsero_PWDcolony_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Phek_Chesezumi_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Roing_Asali_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Sarupathar_Golaght_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Silapathar_Junakinagar_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Silapathar_SimenChapori_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Sivasagar_Pdinnagar_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Sonari_BoruahAliRd_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Teok_Wardno3_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Tezu_Farmnala_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Tinsukia_Nokhroygaon2_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Tseminyu_Zisunyu_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Tuensang_Officerssector_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Wokha_NST_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Yingkiong_SimarColony_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Zunheboto_DCHillColony_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Daporijo_Temp_D (Arunachal Pradesh),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Kohima_Rusoma1_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Chumukeidma_Ward5_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Jorhat_Borera_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Longleng_Changtongya_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Dimapur_NiulandRoad_D (Nagaland),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Tinsukia_Makum_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Thelamara_Sirajuli_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
NorthLakhimpur_Boginadi_D (Assam),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Senapati_Kangpokpi1_D (Manipur),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Senapati_OldMarket1_D (Manipur),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Tadubi_DohuColony_D (Manipur),Tezpur_Dipota_H (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,306,645
Attur_KaaduRd_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Chinnasalem_VKootRd_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Erode_BharathiNagar_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Erode_BharathiNagar_L (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Erode_Karungalpalayam_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Erode_Thoppupalayam_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Erode_Veerappanchatram_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Karur_AmaravathyNagar_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Karur_Kamarajapuram_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Kodumudi_Salaipudur_DPP (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Mettur_Samballi_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Namakkal_KonguNgr_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Rasipurm_Knrpati_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Salem_Dadagapatty_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Salem_Maravaneri_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Salem_MethaNagar_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Salem_Ramalingapuram_H (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Salem_Yercaud_DPP (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Sankari_Idappadi_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Velur_CollegeRd_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Namakkal_Senthamangalam_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Salem_Elampillai_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Erode_Nanjaiuthukuli_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Salem_Thiruvakavundanur_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Mettala_Ayilpatty_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Salem_Pullyampatti_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Tiruchengode_AmbethkarN_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Velur_CollegeRd1_DC (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Erode_Mettunasuvanpalym_D (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),E,ANY,ANY,ANY,Express,Coimbatore_S,307,0445;1045;1600;2115
Delhi_Kalkaji_D (Delhi),Delhi_Kalkaji_D (Delhi),ANY,ANY,ANY,ANY,Surface,Delhi_N,308,0015;0545;1215;1815
Nagina_DhampurRd_DPP (Uttar Pradesh),Nagina_DhampurRd_DPP (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Sonipat_N,309,0445;1045;1745;2345
Birmitrapur_Sailata_D (Orissa),Rourkela_Kalunga_I (Orissa),S,ANY,ANY,ANY,Surface,Ranchi_E,310,0115;0615;1030;1815
Koira_Bhanjapali_DPP (Orissa),Rourkela_Kalunga_I (Orissa),S,ANY,ANY,ANY,Surface,Ranchi_E,310,0115;0615;1030;1815
Kolebira_Lachragarh_D (Jharkhand),Rourkela_Kalunga_I (Orissa),S,ANY,ANY,ANY,Surface,Ranchi_E,310,0115;0615;1030;1815
Lahunipara_Gudhiali_D (Orissa),Rourkela_Kalunga_I (Orissa),S,ANY,ANY,ANY,Surface,Ranchi_E,310,0115;0615;1030;1815
Manoharpur_Goilkera_DPP (Jharkhand),Rourkela_Kalunga_I (Orissa),S,ANY,ANY,ANY,Surface,Ranchi_E,310,0115;0615;1030;1815
Manoharpur_LampsRoad_D (Jharkhand),Rourkela_Kalunga_I (Orissa),S,ANY,ANY,ANY,Surface,Ranchi_E,310,0115;0615;1030;1815
Rajgangpur_Central_D_2 (Orissa),Rourkela_Kalunga_I (Orissa),S,ANY,ANY,ANY,Surface,Ranchi_E,310,0115;0615;1030;1815
Rourkela_Kalunga_I (Orissa),Rourkela_Kalunga_I (Orissa),S,ANY,ANY,ANY,Surface,Ranchi_E,310,0115;0615;1030;1815
Rourkela_KoelNagar_D (Orissa),Rourkela_Kalunga_I (Orissa),S,ANY,ANY,ANY,Surface,Ranchi_E,310,0115;0615;1030;1815
Simdega_KhutiTola_D (Jharkhand),Rourkela_Kalunga_I (Orissa),S,ANY,ANY,ANY,Surface,Ranchi_E,310,0115;0615;1030;1815
Rourkela_Hatibandha_D (Orissa),Rourkela_Kalunga_I (Orissa),S,ANY,ANY,ANY,Surface,Ranchi_E,310,0115;0615;1030;1815
Haldwani_Haidagajjar_D (Uttarakhand),Haldwani_Haidagajjar_D (Uttarakhand),ANY,ANY,ANY,ANY,Surface,Sonipat_N,311,0445;1045;1745;2345
Akbarpur_AmbedkarNgr_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Tanda_HayatganjChowk_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Ayodhya_Kotsarai_H (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Ayodhya_ManasNagar_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Basti_Gangapur_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Domariyaganj_Belgari_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Dostpur_Bhabbaltola_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Dostpur_MahmudpurSemari_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Gonda_Varsara_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Itava_Baijalpur_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Kumarganj_ShivNagar_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Kumarganj_Siddhiganeshpur_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Nawabganj_Mankapur_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Rudauli_BabaBazarRd_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Ayodhya_Bikapur_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Gonda_Azadnagr_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Ayodhya_MayaRoad_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Akbarpur_Nasirpur_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Ayodhya_DarshanNagar1_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Gonda_AmanColony_D (Uttar Pradesh),Ayodhya_Kotsarai_H (Uttar Pradesh),S,ANY,ANY,ANY,Surface,Kanpur_N,312,0445;2345
Jamshedpur_Deoghar_H (Jharkhand),Jamshedpur_Deoghar_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,313,0115;1030
Balarampur_Baghadih_D (West Bengal),Jamshedpur_Deoghar_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,313,0115;1030
Chaibasa_NewClnyTungri_D (Jharkhand),Jamshedpur_Deoghar_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,313,0115;1030
Chakradhar_Sitaram_D (Jharkhand),Jamshedpur_Deoghar_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,313,0115;1030
Chandil_DamRoad_D (Jharkhand),Jamshedpur_Deoghar_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,313,0115;1030
Ghatshila_Ekramcolony_D (Jharkhand),Jamshedpur_Deoghar_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,313,0115;1030
Jamshedpur_AzadNagar_D (Jharkhand),Jamshedpur_Deoghar_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,313,0115;1030
Jamshedpur_Baradwari_D (Jharkhand),Jamshedpur_Deoghar_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,313,0115;1030
Jamshedpur_DindliBasti_D (Jharkhand),Jamshedpur_Deoghar_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,313,0115;1030
Jamshedpur_Jugsalai_D (Jharkhand),Jamshedpur_Deoghar_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,313,0115;1030
Jamshedpur_Kadma_D (Jharkhand),Jamshedpur_Deoghar_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,313,0115;1030
Jamshedpur_Manifit_D (Jharkhand),Jamshedpur_Deoghar_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,313,0115;1030
Rairangpur_Sanchampauda_D (Orissa),Jamshedpur_Deoghar_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,313,0115;1030
Seraikella_NawaDih_D (Jharkhand),Jamshedpur_Deoghar_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,313,0115;1030
Bhawanipur_Thanachowk_D (Bihar),Bhawanipur_Thanachowk_D (Bihar),S,ANY,ANY,ANY,Surface,Purnia_E,314,0045;0645;1245;1845
Asika_DsarathiNgr_DPP (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Badagada_Bijayagopalapur_DPP (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Balugaon_Oldasianhighwy_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Behrampur_Chatrapur_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Behrampur_Lanjipalli_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Behrampur_Mandiapalli_I (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Bhanjanagar_Laxmivihar_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Chikiti_Bhlasingi_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Chikiti_Khariaguda1_DPP (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Digapahandi_Punjikanya1_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Galleri_Jhaliagochha1_DPP (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
GUdayagiri_ClubSahi_DPP (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Gunupur_Antarjholi_DPP (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Gunupur_GnprMkt_DPP (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Hinjilicut_RegidiSt_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Ichchapuram_Srikakulam_DPP (Andhra Pradesh),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Kodala_Lunighati_DPP (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Maludkhas_Rajanagar_DPP (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Mohana_Betarsingi_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
Kodala_Khallikot_D (Orissa),Bhubaneswar_Bampakhuda_GW (Orissa),E,ANY,ANY,ANY,Express,Bhubaneshwar_E,315,0445;1045;1600;2115
